Ship_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Operational_Cost_USD,Cluster
Tanker,Fair,10.828509379557023,2245.7481120885213,996.5475499567804,107221.4679279302,1
Container Ship,Critical,13.794655613783444,1466.190949065514,250.65045719560067,192458.22119926976,3
Bulk Carrier,Good,15.734117169773178,1757.818136091383,1340.2842095922592,181951.7720001841,2
Bulk Carrier,Critical,12.18178210807274,2736.08853278807,659.9734724395423,469121.8707393833,2
Bulk Carrier,Fair,20.145947627129686,2322.2243374891736,1455.9193561442166,177186.1886206368,2
Fish Carrier,Critical,23.30473558929101,948.7001459181351,183.57041681597514,153954.26170284377,0
Fish Carrier,Good,13.15772544718168,1762.3810896234231,176.2980341009104,300627.20059632865,0
Fish Carrier,Good,14.892707154521943,1832.4797698888192,1600.0916329545607,116811.45594783928,0
Tanker,Critical,23.25927080240787,2433.494435626085,1640.0833449960078,250526.04500629884,1
Bulk Carrier,Critical,14.091994603367963,2201.6793500303693,578.1083543610252,336600.5861819315,2
Tanker,Good,20.13972314410361,1541.5698793440563,703.3677758692941,97791.1037499748,1
Fish Carrier,Good,17.890924096792617,1659.249474487079,1939.6358044127976,171184.79508518337,0
Bulk Carrier,Good,19.68620728466616,2708.407145441081,160.2340400049161,173970.94807605783,2
Fish Carrier,Critical,10.997544589861551,1338.7202577257926,1865.1156375767096,422037.837963338,0
Container Ship,Good,24.91650631985309,717.9200952142492,739.7014925978085,342920.7787517974,3
Fish Carrier,Fair,10.785059764609263,1587.4874422031214,847.988735105813,357156.4586047505,0
Fish Carrier,Good,20.919895793444283,1801.0369066018184,466.7336686924957,370734.9569777023,0
Fish Carrier,Critical,11.85658129010449,629.0821190412371,751.2815710030941,293070.4644596849,0
Container Ship,Good,18.855211946018912,2997.161000649596,610.3141693057204,430248.33087102725,3
Container Ship,Critical,12.757275123950915,2936.5122209728474,1214.8410361494316,112697.0487065647,3
Tanker,Critical,12.982249158224567,984.4316732134637,1570.67385291227,143043.8311716254,1
Fish Carrier,Good,13.143426809189789,2297.7627129095536,724.9372174371438,362041.43782847753,0
Tanker,Fair,19.16982211737286,2618.1592657170863,1019.6589521984492,132059.29761645774,1
Container Ship,Good,13.176845259573218,571.0283602887948,1567.571470376468,461436.9322764145,3
Tanker,Fair,22.338743255625342,1743.5573412981644,662.5819197101141,405039.0163121766,1
Container Ship,Fair,13.82557192357043,990.6163657537655,484.4318938521509,347764.3583666767,3
Tanker,Fair,20.30326878907909,641.8069423229499,1290.7067686077196,368724.599043255,1
Fish Carrier,Good,15.601139722661582,1519.7440717552572,1403.069879322523,202701.85589313053,0
Container Ship,Good,22.27087134163381,2591.0448943653223,1725.734569681935,60779.584105346,3
Container Ship,Good,15.201649515195962,2278.403064247954,181.60933515904503,249327.84054471375,3
Container Ship,Fair,12.199907363061763,2738.6503033721056,885.990116868716,437731.4167340854,3
Tanker,Fair,18.8425133330261,1953.3831975708877,928.6064351511388,187371.56491910637,1
Bulk Carrier,Fair,16.17412427956823,1128.579065084686,458.09917556683706,196315.45146006788,2
Tanker,Critical,10.532754081021894,2630.2195141897614,1180.077225271763,241979.3515999684,1
Container Ship,Good,22.60972111633224,1636.936251350396,1541.71128219532,311491.02900305024,3
Container Ship,Fair,16.376412112199645,2169.8634040099896,975.2991783717453,113456.62227205379,3
Container Ship,Critical,22.40275136772768,2284.600670658486,642.0436923055582,386452.1736814941,3
Tanker,Critical,16.317588752787465,821.8789841390418,1948.6323488000755,87623.4188521266,1
Container Ship,Good,24.77052001288964,2615.4036368468264,140.4710403836408,319066.9438701667,3
Fish Carrier,Critical,15.497002782888435,1272.9057928595553,1470.2332204663066,98019.90524836589,0
Tanker,Fair,11.089762159738084,1379.916036651222,381.6518902295404,68205.57429066641,1
Container Ship,Critical,10.386644540251496,748.957004739373,496.2848399682638,35362.105673839746,3
Tanker,Critical,18.946905395889743,2525.850178879828,108.97023413289264,297233.9088534398,1
Fish Carrier,Good,12.116806901523509,764.712678795105,1046.5436889845382,156202.4789300929,0
Tanker,Good,18.98868300341067,2893.597406461133,974.925353738306,90560.96080392716,1
Container Ship,Critical,20.32748778090703,856.2802080914446,1383.5351760900962,244465.69250656696,3
Container Ship,Good,11.915005309001351,2210.684395104376,1354.3756778360375,128327.4553993675,3
Container Ship,Critical,17.723334338438832,1744.8848714429737,1905.0748107075735,111956.3357375373,3
Bulk Carrier,Critical,23.432382091471432,2237.7090251990608,133.111830051212,421962.5870965446,2
Tanker,Critical,18.10904715372294,1602.7415611369488,167.23770876251672,343552.420803668,1
Bulk Carrier,Fair,24.48546733411635,1964.092858805925,498.08291560758084,273120.72403160884,2
Tanker,Critical,11.029899651638196,918.2178795312452,758.0065111157111,339484.09281635296,1
Bulk Carrier,Fair,21.637693126626644,2342.6268877502444,889.200627181114,15129.908117031766,2
Tanker,Critical,19.52002548692623,1282.8451278519103,1790.2249675968965,372532.9215555321,1
Fish Carrier,Good,16.759274437344878,2624.027004996992,1430.75915371661,117328.64435125585,0
Tanker,Critical,17.17656041124996,2984.832111518615,1190.774809593172,388958.0062924144,1
Container Ship,Critical,19.368273051641708,2401.7858296593195,1068.104748214767,316980.0027119339,3
Tanker,Fair,13.247648254073372,1470.6881136218594,501.3542375247414,282557.4489383346,1
Tanker,Good,17.166720940444705,1745.8327868144709,1421.9075817469866,404145.111927578,1
Fish Carrier,Critical,10.781238688065914,2473.802990330756,760.6393804427369,270343.87156798714,0
Fish Carrier,Good,18.450213852319017,2605.5243355483835,419.8428473128249,131297.14728844858,0
Tanker,Good,20.08797259802236,1013.8304968719704,1166.645864707501,221792.3701285435,1
Bulk Carrier,Critical,10.7164167940027,2891.5443212088653,369.8231115380447,279933.3584690873,2
Container Ship,Good,23.210720591172723,2026.9278958249256,1685.1140899379825,321347.6080513065,3
Container Ship,Critical,17.53504029439231,1797.1886681526955,74.0019020492565,322774.35758138925,3
Container Ship,Critical,24.339490357143205,749.4221146920097,883.4989416234314,110616.360157658,3
Bulk Carrier,Critical,16.846867060185314,1310.0875875981087,112.01599318307228,248537.70900659612,2
Container Ship,Critical,10.985110277945758,1726.9272254306902,331.83297630013044,473406.66903674894,3
Fish Carrier,Good,22.89515906085669,1369.3243645166062,562.4066776356206,94446.65890986315,0
Fish Carrier,Critical,18.50165239857574,2016.7582601433865,955.3442804505186,368397.4249653552,0
Bulk Carrier,Good,15.541223277078526,1316.0843917006096,122.0275476813913,485012.0970914564,2
Fish Carrier,Fair,21.961158627001367,1013.9979815639007,1101.0622805331543,345160.7114904729,0
Fish Carrier,Critical,16.798392409834296,2051.861257572007,1756.57543249005,454216.2322205413,0
Bulk Carrier,Fair,10.479891966905504,1877.594363000487,348.3573680130942,454163.2353863262,2
Tanker,Good,10.868454960945236,2282.3151868821005,1983.169234360672,368712.1810507892,1
Bulk Carrier,Fair,22.8027098897297,1773.9009623297495,312.2204128290207,187696.0655359681,2
Container Ship,Critical,16.14105589722163,672.4129143510304,861.5245337579913,35242.56964925121,3
Tanker,Fair,21.673984822570752,1831.7822792750733,1203.1552943081745,349155.30346104683,1
Container Ship,Good,17.503913390305087,1525.4205304445477,1894.3025564107752,137036.3726070331,3
Bulk Carrier,Good,17.593956406842807,2403.8699366783308,1898.4941475650712,136321.07993996108,2
Tanker,Fair,20.96847257184493,2728.744386105116,737.0540890576086,135404.9104490065,1
Container Ship,Critical,14.67918500113382,2433.434205657369,820.3300259290226,190490.70174534607,3
Bulk Carrier,Critical,19.52920348933963,2341.273743880699,859.3611752526955,301035.0614369508,2
Bulk Carrier,Critical,13.190974290624071,1120.9230345028564,1141.6021713465805,12548.283611326042,2
Tanker,Critical,23.042576428065782,1107.5796473794112,1146.6101090726854,482001.7795221996,1
Bulk Carrier,Good,13.103771090180503,1648.710635184401,1859.6723109705304,121225.11741687858,2
Tanker,Fair,14.073710263558734,2900.965687483698,350.50450579902304,437488.0627502483,1
Container Ship,Critical,16.050824709620162,2674.7853360457366,1687.4197844060182,287213.0990734364,3
Tanker,Fair,11.633702792216964,1491.3023200619696,259.96108829725813,316239.621860457,1
Fish Carrier,Good,23.657171269498846,581.2006388379116,640.2348976774136,356518.74644592527,0
Container Ship,Fair,16.065575259796944,1868.296999627,758.5458617410823,212708.16976932465,3
Tanker,Critical,18.338518614881902,1489.2071546013417,578.2393573454654,446357.3838324138,1
Tanker,Fair,12.818688496738908,1686.8438098276824,1964.3863607532728,49351.47540207778,1
Fish Carrier,Good,13.842781688635526,677.4788931469357,939.675066485297,323410.1022280208,0
Tanker,Good,10.665895645501282,1707.9586562245397,1725.850326334628,202270.83687256105,1
Container Ship,Critical,18.08966793652785,2807.192827388424,1732.9851911766325,317184.6640168677,3
Fish Carrier,Fair,11.45988108097812,1785.944201028644,824.1491216156405,326459.76349467493,0
Fish Carrier,Critical,23.313090774651137,2592.413998356785,753.0863906007226,362932.8847791953,0
Fish Carrier,Fair,13.016923012989144,920.2656205140336,452.5310850301436,101558.96587666805,0
Tanker,Critical,12.38213226850145,1366.2682145684876,1031.0078732134752,16753.448816013464,1
Bulk Carrier,Critical,18.805043426488908,2822.6881708157985,433.5148100589889,192758.7467861173,2
Container Ship,Good,14.75020433695816,1335.3930383809948,1144.485871565139,283458.0830590872,3
Container Ship,Good,21.09316797605244,2813.270948980078,1964.3777641245476,424887.4107059277,3
Tanker,Fair,12.386610590210278,1845.2978420400784,572.1301203102821,353124.75827575685,1
Fish Carrier,Good,12.550210459859136,820.4562947021029,981.9029789430824,68025.23329173937,0
Fish Carrier,Good,15.83530564724834,1562.3015258937317,216.34145848952016,387935.5288316203,0
Container Ship,Fair,16.233421657736073,1104.153603216867,1843.627762674415,400203.1280493187,3
Tanker,Fair,16.839932233870535,1678.9145703311697,1945.3052407662503,243065.22218259305,1
Bulk Carrier,Good,21.799780544339207,792.1380750735631,1145.852430800145,57267.14257596023,2
Tanker,Critical,24.67011582956688,2214.549314771415,1274.6044277995431,233910.81520972427,1
Container Ship,Critical,19.217517100011133,1169.2877609703337,1979.215769847283,399221.5450876752,3
Fish Carrier,Good,24.661329881432067,991.6149056080427,1834.3924616888703,154493.02426772733,0
Tanker,Good,16.822814333658155,1838.1717601140556,1995.0521547433677,31988.592262737104,1
Tanker,Critical,17.87692792176825,1580.2089422996155,1741.1714709252512,155433.29875242955,1
Container Ship,Fair,18.723242810070424,1772.7233650793037,1013.011930448492,387113.5265178113,3
Container Ship,Fair,19.00599869241244,1286.860690680017,939.4085643996144,358700.3818652303,3
Container Ship,Good,24.164965223305074,2614.816999772722,249.09164736527123,401539.1024877216,3
Fish Carrier,Critical,18.98112654626177,883.9957497293253,1500.8935290021163,453663.76900746574,0
Bulk Carrier,Critical,22.94121979812113,637.5678448166675,1024.1478863457642,63565.163274205814,2
Tanker,Good,14.747321529429213,1990.4200498907887,1086.9092866761985,487488.0783637962,1
Container Ship,Fair,24.037942314515348,2005.8856839869145,1852.4280961141585,326146.4804302698,3
Bulk Carrier,Good,12.42406683270428,2427.32140111146,1749.1444124341365,379402.07321897487,2
Fish Carrier,Fair,17.886802301668673,1691.2832522356623,138.6621350409523,416557.66379464045,0
Container Ship,Critical,19.399263839437584,1512.5798735287217,1934.8755891147907,44736.93371852784,3
Container Ship,Good,21.53276873895589,1084.5264177005392,713.9334296577459,388595.1669710591,3
Tanker,Fair,16.03590491754516,1304.8786332005534,791.104069733067,247435.57475583508,1
Fish Carrier,Good,16.279754091502486,2656.787869988033,897.3129312237655,363587.6145715589,0
Tanker,Fair,12.190988844481256,2550.626215232852,1043.845849174228,213208.365841384,1
Container Ship,Fair,15.779490184509756,2935.4545280679718,727.5763035995788,123566.7486741514,3
Tanker,Good,12.9431347503481,1993.4524410186984,697.9833762886607,350670.2378699177,1
Tanker,Fair,16.92282464262819,1769.470316586059,1290.6844989405358,460842.90084856766,1
Bulk Carrier,Good,16.22530329389208,1611.018426786112,1672.1693276618814,44777.87986745947,2
Container Ship,Fair,18.815724603235147,2438.471113373472,1337.1973178711246,371397.89741967217,3
Fish Carrier,Fair,22.68880249601525,651.7400490062373,471.2975426096782,368815.20229976,0
Tanker,Good,19.7879662054212,788.9083253446769,539.8352302637137,212761.37861151656,1
Bulk Carrier,Fair,11.076652177199517,1696.4006198219895,930.5714003193054,257106.71426678216,2
Container Ship,Fair,10.425727089034254,1607.3815369067866,1653.7433602411218,206938.33270637333,3
Bulk Carrier,Good,19.226787872621102,744.6368427844292,535.3520674774782,461905.7724231755,2
Tanker,Critical,11.85079045301743,1299.909398470003,210.62633324121236,127049.31617238153,1
Tanker,Critical,10.234470159094432,2880.5597513570688,946.3503738391424,164263.61614837268,1
Fish Carrier,Critical,16.73671362934978,1737.8682758812029,1874.0641051738933,140732.51909399685,0
Tanker,Good,11.5135535949633,597.0795208113541,801.118469676021,148459.64471156197,1
Container Ship,Fair,18.41208278717288,785.5606576050718,1658.515807397887,153820.91194478734,3
Container Ship,Critical,24.162976524341182,615.0774011214157,660.7886260346816,198415.61739636003,3
Tanker,Fair,20.25049066470369,1215.7842416278472,1951.7882078046584,400037.7794593341,1
Tanker,Fair,10.938772195136131,2146.800388329695,1752.550644898325,347864.6297613187,1
Tanker,Fair,18.690114800778897,1780.7970968312738,1548.1028082245389,454025.7110492462,1
Container Ship,Fair,20.85425703953359,2658.4737800190087,1733.2717855934532,190246.43433172227,3
Fish Carrier,Good,20.02263238957704,1851.567310430237,1441.713626907483,450094.08758092206,0
Bulk Carrier,Critical,21.67363195290225,1554.959844005086,238.87434716050336,217070.98422634567,2
Fish Carrier,Fair,22.52086470001601,1391.9406814951085,719.7136068624145,380821.1367085777,0
Tanker,Critical,18.160533877142164,2097.677933685301,1463.0007630377609,79903.16521835202,1
Bulk Carrier,Good,21.514784713841998,685.2675561707917,1995.424969293608,257551.4072443234,2
Fish Carrier,Fair,14.808013813881448,2855.8922442932208,1286.381914898822,386430.9369731938,0
Tanker,Fair,23.12942921952713,2826.875127454103,1796.0666036349098,86686.66417678725,1
Bulk Carrier,Fair,17.328714591384802,1052.2677991596042,1581.1567201145688,365476.3307930334,2
Fish Carrier,Good,17.863060374788336,2145.098359342989,604.6232675165803,110134.93267405478,0
Container Ship,Good,20.828590720455317,2626.772442938538,1998.0354217857148,485078.0533136879,3
Bulk Carrier,Critical,23.23115795813503,1416.4881867036806,615.9754993012986,101903.60675972339,2
Container Ship,Critical,21.978153592476065,1142.7659224396475,560.5595151476057,33603.76490699977,3
Fish Carrier,Good,13.161077692471425,2812.30064890214,1712.450685065439,405688.15977521153,0
Fish Carrier,Fair,17.777812203563556,2620.74009504351,246.75852557960786,497508.3504508986,0
Bulk Carrier,Critical,16.421539807595664,983.7189317417608,1208.2120024923488,81077.78873419104,2
Fish Carrier,Critical,13.553047639654968,894.524514298569,477.7435472618663,384566.54938820814,0
Bulk Carrier,Fair,22.010813300654387,980.4484000026708,1394.6261595671454,341002.6216231763,2
Bulk Carrier,Critical,15.0249875492149,2516.872892652992,1841.51091478428,290652.4057260541,2
Container Ship,Fair,16.987856510340364,1118.7402543779967,1996.527348165712,440826.00655044295,3
Fish Carrier,Critical,15.95179499277396,1412.5386502260335,589.856773265186,194862.49960569476,0
